Name, Happiness Before, Start Time, Happiness After, Shots Taken, Shots Scored, End Time
Daniel, OK, 2024-02-28 18:12, Happy, 5, 5, 2024-02-28 18:33
Sorcha, Happy, 2024-03-02 00:06, Happy, 9, 2, 2024-03-02 00:24
Ella, Sad, 2024-02-27 03:49, Happy, 7, 2, 2024-02-27 04:01
Eimear, Sad, 2024-02-27 09:32, Happy, 4, 1, 2024-02-27 10:06
Sean, Sad, 2024-03-03 05:41, Sad, 1, 1, 2024-03-03 05:54
Fergus, OK, 2024-02-26 02:17, Happy, 1, 1, 2024-02-26 02:54
Lucas, OK, 2024-02-29 13:13, Happy, 3, 2, 2024-02-29 13:42
Tomas, Sad, 2024-03-01 00:33, Happy, 10, 1, 2024-03-01 00:58
Liam, Happy, 2024-03-03 03:40, Happy, 2, 1, 2024-03-03 04:12
Saoirse, Sad, 2024-02-28 22:42, OK, 2, 1, 2024-02-28 23:22
Niamh, Sad, 2024-02-26 08:21, OK, 8, 1, 2024-02-26 08:52
Mason, Sad, 2024-02-26 02:03, Happy, 8, 3, 2024-02-26 02:33
Layla, Sad, 2024-03-03 15:08, Sad, 2, 0, 2024-03-03 15:32
Layla, OK, 2024-02-27 06:15, OK, 4, 1, 2024-02-27 06:22
Elijah, OK, 2024-02-29 09:08, OK, 3, 2, 2024-02-29 09:13
Maura, Sad, 2024-02-26 18:45, Happy, 1, 0, 2024-02-26 19:21
Mia, OK, 2024-02-29 04:51, OK, 7, 0, 2024-02-29 05:26
Sinead, Happy, 2024-03-01 09:36, OK, 9, 1, 2024-03-01 10:11
Conor, Sad, 2024-02-26 23:37, Happy, 5, 3, 2024-02-27 00:04
Chloe, Sad, 2024-03-03 18:11, Happy, 8, 0, 2024-03-03 18:29
Sophia, Sad, 2024-03-02 16:11, Happy, 8, 3, 2024-03-02 16:50
Logan, OK, 2024-02-27 09:25, Happy, 4, 2, 2024-02-27 09:52
Layla, OK, 2024-02-28 05:53, OK, 1, 0, 2024-02-28 06:30
Fionn, Sad, 2024-02-27 22:15, Happy, 5, 1, 2024-02-27 22:51
Sinead, OK, 2024-03-01 08:26, OK, 1, 0, 2024-03-01 08:36
Muireann, OK, 2024-02-28 04:19, Happy, 5, 5, 2024-02-28 04:39
Blathnaid, OK, 2024-02-26 17:29, Happy, 10, 1, 2024-02-26 17:47
Lucas, Sad, 2024-03-03 11:34, Happy, 6, 2, 2024-03-03 11:49
Maeve, Sad, 2024-02-26 14:32, OK, 4, 2, 2024-02-26 14:51
Caoimhe, Happy, 2024-02-27 04:11, Sad, 10, 10, 2024-02-27 04:52
Abigail, OK, 2024-03-03 14:17, Happy, 8, 0, 2024-03-03 14:40
Roisin, Sad, 2024-02-27 22:15, Happy, 8, 3, 2024-02-27 22:43
Maura, OK, 2024-02-26 15:43, Happy, 5, 1, 2024-02-26 15:48
Orlaith, OK, 2024-03-03 16:35, OK, 5, 4, 2024-03-03 16:41
Fergus, Sad, 2024-02-29 11:25, Sad, 8, 5, 2024-02-29 11:51
Lillian, OK, 2024-03-03 08:15, Happy, 10, 8, 2024-03-03 08:32
Emily, Sad, 2024-02-27 11:48, OK, 8, 2, 2024-02-27 11:56
David, Sad, 2024-02-25 20:35, Happy, 10, 5, 2024-02-25 21:05
James, Sad, 2024-02-27 01:55, Happy, 9, 1, 2024-02-27 02:10
Penelope, Sad, 2024-02-28 02:12, Happy, 1, 0, 2024-02-28 02:15
Eoin, Sad, 2024-03-02 16:02, Happy, 3, 3, 2024-03-02 16:23
Evelyn, Happy, 2024-03-01 14:50, Happy, 8, 5, 2024-03-01 15:12
Aoibhe, Sad, 2024-03-03 09:14, Happy, 7, 6, 2024-03-03 09:42
Caoilfhionn, Happy, 2024-02-27 18:26, Happy, 3, 3, 2024-02-27 19:07
Joseph, Sad, 2024-03-02 02:43, Happy, 7, 7, 2024-03-02 03:23
Sofia, Sad, 2024-03-03 17:34, Happy, 1, 0, 2024-03-03 18:12
Ethan, OK, 2024-03-01 11:46, Happy, 10, 6, 2024-03-01 11:54
Eoghan, Sad, 2024-03-02 05:01, OK, 2, 1, 2024-03-02 05:25
Brigid, Happy, 2024-03-03 05:50, OK, 7, 7, 2024-03-03 06:23
Roisin, Sad, 2024-02-29 03:53, Happy, 5, 0, 2024-02-29 04:34
Sean, Happy, 2024-02-27 19:55, OK, 7, 4, 2024-02-27 20:35
Cillian, Sad, 2024-02-28 16:26, OK, 2, 0, 2024-02-28 16:59
Amelia, Sad, 2024-02-28 20:41, OK, 6, 5, 2024-02-28 20:53
Olivia, OK, 2024-03-02 19:51, Happy, 6, 1, 2024-03-02 20:19
Caoimhe, OK, 2024-03-03 11:16, Sad, 3, 3, 2024-03-03 11:32
Niall, Happy, 2024-02-26 02:28, OK, 10, 4, 2024-02-26 02:33
Cillian, Sad, 2024-03-01 06:34, Happy, 7, 0, 2024-03-01 07:07
Isabella, Sad, 2024-02-27 07:47, OK, 3, 0, 2024-02-27 07:51
Jackson, OK, 2024-02-29 07:38, Happy, 6, 6, 2024-02-29 07:48
Cian, Sad, 2024-03-03 03:03, OK, 2, 2, 2024-03-03 03:11
Diarmuid, OK, 2024-03-01 05:22, Happy, 3, 0, 2024-03-01 05:30
Daniel, OK, 2024-02-28 17:23, Happy, 3, 2, 2024-02-28 17:31
Blathnaid, OK, 2024-02-28 03:47, Sad, 7, 6, 2024-02-28 04:12
Caleb, Sad, 2024-02-27 18:58, Sad, 8, 2, 2024-02-27 19:19
Layla, Sad, 2024-03-02 23:03, OK, 9, 9, 2024-03-02 23:18
Alexander, Happy, 2024-02-28 08:04, OK, 9, 0, 2024-02-28 08:20
James, Sad, 2024-03-01 06:16, Happy, 2, 0, 2024-03-01 06:56
Isabella, Happy, 2024-02-29 03:18, Sad, 2, 0, 2024-02-29 03:47
Charlotte, Sad, 2024-03-02 20:45, Happy, 3, 1, 2024-03-02 21:23
Carter, Sad, 2024-03-03 16:23, OK, 4, 3, 2024-03-03 16:37
Diarmuid, Sad, 2024-02-27 01:43, Happy, 9, 0, 2024-02-27 01:59
Ella, Sad, 2024-02-27 14:08, Sad, 2, 1, 2024-02-27 14:44
Cian, Sad, 2024-03-02 01:44, Sad, 5, 5, 2024-03-02 01:47
Cillian, Sad, 2024-02-29 19:04, Happy, 1, 0, 2024-02-29 19:34
Mairead, Sad, 2024-03-02 12:19, OK, 6, 2, 2024-03-02 12:31
Liam, Sad, 2024-02-26 14:31, Happy, 4, 2, 2024-02-26 14:48
Elijah, Sad, 2024-02-27 03:51, OK, 3, 1, 2024-02-27 04:13
Clare, Sad, 2024-02-27 20:20, Happy, 4, 4, 2024-02-27 20:33
Donal, Sad, 2024-02-27 04:38, OK, 9, 9, 2024-02-27 04:53
Matthew, OK, 2024-02-28 19:41, OK, 8, 8, 2024-02-28 20:15
Orla, Sad, 2024-02-26 19:30, OK, 9, 3, 2024-02-26 19:46
Olivia, Happy, 2024-03-03 05:12, Happy, 5, 3, 2024-03-03 05:39
Cathal, Sad, 2024-02-28 02:27, Sad, 9, 2, 2024-02-28 02:31
Caoimhe, Sad, 2024-03-01 14:54, Sad, 1, 1, 2024-03-01 15:33
Harper, Sad, 2024-03-01 11:24, OK, 4, 2, 2024-03-01 11:49
Mairead, Sad, 2024-02-27 14:45, Happy, 10, 10, 2024-02-27 14:58
Eleanor, Sad, 2024-02-28 17:45, Happy, 2, 0, 2024-02-28 17:52
Lily, Sad, 2024-03-01 09:34, OK, 2, 2, 2024-03-01 10:00
Eoin, Sad, 2024-02-29 10:19, Happy, 4, 4, 2024-02-29 10:42
Lillian, OK, 2024-02-28 02:47, Happy, 4, 1, 2024-02-28 03:15
Fiona, Sad, 2024-02-28 17:43, OK, 7, 0, 2024-02-28 17:49
Liam, Sad, 2024-02-28 21:24, OK, 7, 7, 2024-02-28 22:00
Tadhg, OK, 2024-02-27 15:27, OK, 6, 5, 2024-02-27 15:50
Eoin, Sad, 2024-02-29 04:10, Sad, 5, 4, 2024-02-29 04:21
Aoibheann, OK, 2024-02-28 16:12, Sad, 4, 3, 2024-02-28 16:52
Conor, OK, 2024-02-28 07:40, OK, 3, 0, 2024-02-28 07:56
Eimear, Happy, 2024-02-27 07:09, Sad, 1, 1, 2024-02-27 07:29
Orlaith, Sad, 2024-03-03 05:24, OK, 4, 1, 2024-03-03 05:41
Daniel, Sad, 2024-03-01 08:24, Happy, 9, 5, 2024-03-01 08:49
Deirdre, OK, 2024-02-27 17:35, Happy, 8, 3, 2024-02-27 18:10
Caoilfhionn, Sad, 2024-03-02 01:54, OK, 10, 2, 2024-03-02 02:14
Grace, Sad, 2024-03-01 10:22, OK, 2, 2, 2024-03-01 10:37
Ronan, Sad, 2024-02-28 00:44, Happy, 6, 5, 2024-02-28 01:25
Evelyn, OK, 2024-03-01 06:58, OK, 7, 3, 2024-03-01 07:29
Abigail, Sad, 2024-02-28 15:09, Happy, 6, 2, 2024-02-28 15:34
Eleanor, OK, 2024-02-29 18:24, Happy, 2, 1, 2024-02-29 18:56
Cillian, Sad, 2024-02-27 05:38, OK, 2, 0, 2024-02-27 05:58
Ronan, Sad, 2024-03-02 16:35, OK, 8, 2, 2024-03-02 16:51
Scarlett, Sad, 2024-03-03 11:32, OK, 7, 7, 2024-03-03 11:57
Noah, Sad, 2024-03-03 16:03, Happy, 2, 1, 2024-03-03 16:33
Aoife, OK, 2024-02-27 11:33, OK, 4, 2, 2024-02-27 12:05
Cian, Sad, 2024-02-26 05:24, Happy, 5, 1, 2024-02-26 05:59
Layla, Sad, 2024-03-03 03:31, Happy, 6, 3, 2024-03-03 04:09
Logan, OK, 2024-02-26 06:39, Happy, 6, 4, 2024-02-26 07:14
Olivia, Sad, 2024-03-02 14:25, OK, 10, 9, 2024-03-02 14:50
Deirdre, OK, 2024-03-01 03:11, OK, 5, 0, 2024-03-01 03:34
Isabella, OK, 2024-02-26 23:43, Happy, 2, 1, 2024-02-27 00:20
Eli, Sad, 2024-03-03 12:47, Sad, 2, 2, 2024-03-03 13:12
Grace, Happy, 2024-02-28 10:41, OK, 3, 1, 2024-02-28 10:52
James, Sad, 2024-03-01 19:31, Happy, 7, 2, 2024-03-01 19:39
Caoilfhionn, OK, 2024-03-02 18:41, OK, 10, 1, 2024-03-02 18:58
Oisin, OK, 2024-03-03 02:10, OK, 2, 1, 2024-03-03 02:27
Fiona, OK, 2024-03-01 21:33, Happy, 10, 2, 2024-03-01 21:47
Eoghan, Sad, 2024-03-02 08:32, OK, 4, 4, 2024-03-02 08:40
Elijah, OK, 2024-02-27 09:45, OK, 4, 1, 2024-02-27 10:10
Caoimhe, Sad, 2024-02-27 04:24, Happy, 6, 6, 2024-02-27 04:53
Eleanor, Happy, 2024-03-03 05:14, OK, 9, 9, 2024-03-03 05:21
Siobhan, Sad, 2024-02-27 06:01, Happy, 7, 3, 2024-02-27 06:24
Lillian, Sad, 2024-02-29 12:18, Happy, 7, 0, 2024-02-29 12:39
Victoria, OK, 2024-02-28 17:23, Happy, 7, 2, 2024-02-28 17:31
Amelia, OK, 2024-03-01 22:53, Happy, 8, 5, 2024-03-01 23:00
Joseph, Sad, 2024-02-29 00:38, OK, 7, 2, 2024-02-29 00:42
Blathnaid, Sad, 2024-03-02 03:31, Happy, 1, 0, 2024-03-02 04:02
Caoimhe, Sad, 2024-03-02 05:33, Happy, 8, 1, 2024-03-02 05:41
Victoria, Sad, 2024-02-27 17:31, Sad, 5, 0, 2024-02-27 18:06
Cillian, Sad, 2024-03-03 04:04, Happy, 2, 2, 2024-03-03 04:33
Niamh, Sad, 2024-03-03 17:25, Happy, 2, 2, 2024-03-03 17:48
Penelope, Sad, 2024-02-27 14:17, Happy, 8, 1, 2024-02-27 14:47
Grace, Sad, 2024-03-01 00:52, OK, 3, 2, 2024-03-01 01:16
Dara, Sad, 2024-02-29 09:03, OK, 9, 9, 2024-02-29 09:07
Madison, Sad, 2024-02-27 00:48, Happy, 5, 3, 2024-02-27 00:54
Ciara, OK, 2024-03-02 15:57, Happy, 2, 2, 2024-03-02 16:31
Eimear, Sad, 2024-03-01 16:47, Happy, 1, 1, 2024-03-01 17:15
Oisin, OK, 2024-03-03 01:20, Happy, 9, 0, 2024-03-03 01:24
Siobhan, OK, 2024-03-02 03:21, OK, 7, 1, 2024-03-02 03:42
Cormac, Sad, 2024-03-01 10:07, Happy, 9, 4, 2024-03-01 10:45
Odhran, Sad, 2024-03-01 11:45, Happy, 5, 0, 2024-03-01 12:15
James, Sad, 2024-03-01 22:25, Happy, 3, 3, 2024-03-01 22:45
Clare, OK, 2024-02-25 23:19, Sad, 9, 5, 2024-02-25 23:28
Joseph, OK, 2024-03-01 07:27, Sad, 7, 7, 2024-03-01 07:53
Grace, Happy, 2024-03-01 02:48, Happy, 6, 1, 2024-03-01 02:55
Dara, OK, 2024-02-28 08:12, OK, 3, 1, 2024-02-28 08:22
Sophia, Sad, 2024-02-26 11:55, Happy, 2, 1, 2024-02-26 12:34
Hannah, Happy, 2024-03-03 02:27, Happy, 5, 3, 2024-03-03 02:39
Daniel, OK, 2024-02-28 02:13, Happy, 2, 0, 2024-02-28 02:19
Sorcha, OK, 2024-02-27 06:03, OK, 8, 0, 2024-02-27 06:13
Aoibheann, OK, 2024-02-26 13:17, OK, 7, 7, 2024-02-26 13:31
Alexander, Sad, 2024-02-28 15:13, OK, 2, 1, 2024-02-28 15:37
Samuel, Sad, 2024-02-26 07:57, OK, 4, 2, 2024-02-26 08:23
Maura, Sad, 2024-03-01 08:06, Happy, 3, 2, 2024-03-01 08:21
Siobhan, Sad, 2024-03-01 09:44, Happy, 3, 2, 2024-03-01 10:18
Odhran, OK, 2024-02-29 02:13, Happy, 3, 3, 2024-02-29 02:39
Donal, Sad, 2024-03-03 01:58, Happy, 10, 10, 2024-03-03 02:02
Sofia, OK, 2024-02-28 04:08, Happy, 5, 4, 2024-02-28 04:14
Saoirse, Happy, 2024-02-26 10:20, OK, 4, 4, 2024-02-26 10:45
Brendan, OK, 2024-02-27 03:02, Sad, 4, 3, 2024-02-27 03:06
Brendan, Happy, 2024-03-02 05:41, OK, 9, 7, 2024-03-02 06:21
Emma, OK, 2024-02-26 01:34, OK, 7, 0, 2024-02-26 02:14
Fergus, OK, 2024-02-28 14:26, OK, 2, 1, 2024-02-28 14:59
Olivia, Sad, 2024-03-03 11:03, Happy, 3, 0, 2024-03-03 11:44
Ciar, OK, 2024-02-29 09:53, Sad, 1, 0, 2024-02-29 10:15
Donal, Happy, 2024-02-28 04:05, OK, 4, 3, 2024-02-28 04:37
Aoibheann, Sad, 2024-03-01 02:48, Happy, 8, 8, 2024-03-01 03:25
Cillian, OK, 2024-02-27 04:56, OK, 5, 1, 2024-02-27 05:06
Mason, Sad, 2024-02-29 09:17, Happy, 4, 3, 2024-02-29 09:37
Muireann, OK, 2024-03-02 06:10, Happy, 9, 8, 2024-03-02 06:14
Olivia, OK, 2024-03-01 01:46, Sad, 7, 0, 2024-03-01 02:22
Rory, OK, 2024-02-27 11:36, Happy, 10, 1, 2024-02-27 12:13
Penelope, OK, 2024-02-26 20:16, Happy, 10, 0, 2024-02-26 20:55
Aisling, OK, 2024-03-01 03:28, Happy, 3, 0, 2024-03-01 03:47
Clodagh, Sad, 2024-03-03 04:42, Sad, 2, 0, 2024-03-03 05:14
Eleanor, Sad, 2024-03-03 16:24, OK, 1, 1, 2024-03-03 16:53
Daniel, Sad, 2024-02-29 09:21, Sad, 5, 3, 2024-02-29 09:25
Elijah, Sad, 2024-03-01 14:20, Happy, 7, 2, 2024-03-01 14:36
Benjamin, Sad, 2024-03-03 02:06, OK, 2, 1, 2024-03-03 02:35
Samuel, OK, 2024-02-27 09:13, Happy, 8, 0, 2024-02-27 09:29
Cormac, OK, 2024-02-26 10:20, Sad, 2, 2, 2024-02-26 10:55
Siobhan, Sad, 2024-02-27 21:06, OK, 7, 0, 2024-02-27 21:29
Aoibhinn, OK, 2024-02-28 10:11, OK, 6, 0, 2024-02-28 10:25
Maeve, Sad, 2024-02-27 18:16, Happy, 9, 5, 2024-02-27 18:31
Treasa, Happy, 2024-02-29 00:42, Sad, 6, 3, 2024-02-29 01:08
Alexander, Sad, 2024-02-27 06:38, Happy, 7, 5, 2024-02-27 06:58
Maeve, OK, 2024-03-03 08:26, Happy, 4, 4, 2024-03-03 08:44
Eoghan, Sad, 2024-03-01 14:45, Happy, 6, 5, 2024-03-01 14:52
Lily, OK, 2024-02-28 08:10, Happy, 9, 8, 2024-02-28 08:42
Lorcan, OK, 2024-02-29 20:36, Happy, 5, 5, 2024-02-29 20:46
Eleanor, Sad, 2024-02-27 09:11, OK, 9, 5, 2024-02-27 09:38
Aisling, OK, 2024-02-26 21:15, OK, 10, 8, 2024-02-26 21:31
Ciar, Happy, 2024-03-02 04:03, OK, 5, 1, 2024-03-02 04:23
Orlaith, OK, 2024-03-01 01:09, Happy, 5, 0, 2024-03-01 01:47
Elijah, Happy, 2024-02-29 10:59, Happy, 3, 2, 2024-02-29 11:16
Henry, Sad, 2024-03-01 02:16, Sad, 10, 1, 2024-03-01 02:36
Aoibheann, Sad, 2024-03-01 03:41, Happy, 1, 1, 2024-03-01 04:00
Nora, Sad, 2024-02-26 19:10, OK, 7, 3, 2024-02-26 19:19
Sorcha, OK, 2024-03-02 18:01, OK, 9, 8, 2024-03-02 18:20
Eoghan, Sad, 2024-02-27 12:27, OK, 2, 0, 2024-02-27 12:45
Eoin, Sad, 2024-02-27 21:48, OK, 10, 8, 2024-02-27 22:23
Donal, Sad, 2024-03-03 05:47, Happy, 8, 4, 2024-03-03 06:15
Lorcan, OK, 2024-02-27 18:00, Happy, 5, 2, 2024-02-27 18:22
Olivia, Sad, 2024-02-26 01:42, Sad, 7, 5, 2024-02-26 01:51
Aoibheann, OK, 2024-02-28 05:43, Happy, 3, 3, 2024-02-28 06:02
Sebastian, Happy, 2024-02-25 23:41, Happy, 2, 0, 2024-02-26 00:00
Grace, Sad, 2024-02-28 23:51, Happy, 5, 0, 2024-02-29 00:23
Aoife, OK, 2024-02-28 17:05, Happy, 3, 0, 2024-02-28 17:27
Caoilfhionn, Happy, 2024-02-26 02:22, Happy, 1, 0, 2024-02-26 02:36
Dara, OK, 2024-02-28 20:48, Happy, 9, 0, 2024-02-28 21:23
Scarlett, OK, 2024-02-27 18:21, Sad, 6, 3, 2024-02-27 18:59
Eimear, OK, 2024-02-26 23:34, Happy, 5, 3, 2024-02-26 23:37
Maeve, OK, 2024-02-29 20:12, Happy, 5, 4, 2024-02-29 20:42
Penelope, Sad, 2024-02-26 00:26, Happy, 6, 2, 2024-02-26 00:58
Cormac, OK, 2024-02-29 20:40, Happy, 9, 5, 2024-02-29 20:56
Nora, Sad, 2024-02-27 18:44, Happy, 1, 1, 2024-02-27 18:57
Emma, Sad, 2024-03-01 00:57, Happy, 3, 3, 2024-03-01 01:33
Aoibhe, OK, 2024-02-26 05:42, Happy, 2, 1, 2024-02-26 06:22
Dara, OK, 2024-03-03 16:42, Sad, 2, 0, 2024-03-03 17:15
Zoe, Sad, 2024-02-29 18:07, OK, 5, 3, 2024-02-29 18:22
Eoin, OK, 2024-03-02 18:40, OK, 10, 3, 2024-03-02 19:07
Joseph, OK, 2024-02-29 22:46, Sad, 2, 1, 2024-02-29 22:50
Liam, OK, 2024-02-26 23:54, Happy, 5, 5, 2024-02-27 00:09
Ciara, Happy, 2024-02-28 08:47, OK, 4, 4, 2024-02-28 09:20
Padraig, Sad, 2024-03-01 01:41, OK, 4, 4, 2024-03-01 02:17
Maeve, Sad, 2024-02-27 21:58, OK, 7, 5, 2024-02-27 22:24
Chloe, OK, 2024-03-01 03:22, Happy, 5, 1, 2024-03-01 03:48
Wyatt, Sad, 2024-03-02 03:20, Happy, 1, 0, 2024-03-02 03:35
Noah, OK, 2024-02-28 01:14, Happy, 7, 4, 2024-02-28 01:48
Zoe, Sad, 2024-02-27 09:35, OK, 5, 5, 2024-02-27 10:13
Jackson, Sad, 2024-02-28 23:02, OK, 9, 8, 2024-02-28 23:15
Aisling, Happy, 2024-03-02 06:36, Happy, 5, 1, 2024-03-02 07:02
Olivia, OK, 2024-03-02 02:36, OK, 2, 2, 2024-03-02 03:08
Rory, Sad, 2024-03-01 23:13, Sad, 1, 0, 2024-03-01 23:31
Daniel, OK, 2024-03-01 05:33, Happy, 8, 5, 2024-03-01 05:57
Maeve, OK, 2024-03-01 12:16, Happy, 6, 4, 2024-03-01 12:24
Treasa, OK, 2024-02-29 21:24, Happy, 7, 4, 2024-02-29 22:03
Henry, OK, 2024-02-28 16:43, Sad, 8, 4, 2024-02-28 17:16
Conor, Sad, 2024-03-03 06:57, Sad, 7, 0, 2024-03-03 07:06
Ciaran, Sad, 2024-02-28 04:09, Happy, 7, 4, 2024-02-28 04:17
Aria, Sad, 2024-03-03 15:43, OK, 5, 0, 2024-03-03 16:12
Samuel, Sad, 2024-02-26 04:25, Happy, 6, 4, 2024-02-26 04:54
Cian, OK, 2024-02-26 09:59, Happy, 8, 4, 2024-02-26 10:37
Lorcan, OK, 2024-02-29 19:11, Sad, 7, 2, 2024-02-29 19:41
Donal, OK, 2024-02-26 03:28, OK, 1, 0, 2024-02-26 03:50
Tadhg, OK, 2024-02-29 10:16, Happy, 4, 0, 2024-02-29 10:35
Lillian, Happy, 2024-03-03 11:42, OK, 3, 3, 2024-03-03 12:14
Caoilfhionn, Happy, 2024-02-27 18:45, OK, 3, 2, 2024-02-27 19:16
Evelyn, Sad, 2024-02-29 15:33, Happy, 3, 0, 2024-02-29 16:07
Sorcha, OK, 2024-03-01 06:05, Happy, 7, 3, 2024-03-01 06:37
Aisling, OK, 2024-03-02 15:17, OK, 10, 4, 2024-03-02 15:24
Mairin, Sad, 2024-02-27 05:53, Happy, 4, 4, 2024-02-27 06:26
Deirdre, OK, 2024-02-27 23:58, Happy, 5, 3, 2024-02-28 00:37
Emily, Sad, 2024-02-28 12:44, Happy, 1, 0, 2024-02-28 13:17
Riona, Sad, 2024-03-03 11:05, OK, 10, 5, 2024-03-03 11:31
Grace, OK, 2024-03-02 16:47, OK, 1, 0, 2024-03-02 16:58
Logan, Happy, 2024-02-28 04:12, Happy, 5, 4, 2024-02-28 04:29
Scarlett, OK, 2024-02-27 20:45, Sad, 2, 0, 2024-02-27 21:09
Liam, OK, 2024-03-03 18:42, Sad, 1, 1, 2024-03-03 19:08
Ella, Sad, 2024-02-28 16:43, OK, 8, 1, 2024-02-28 17:08
Ava, Sad, 2024-02-26 03:04, Happy, 6, 4, 2024-02-26 03:11
Eoin, Happy, 2024-03-03 11:33, Happy, 2, 2, 2024-03-03 11:55
Orlaith, Happy, 2024-02-26 06:27, OK, 6, 3, 2024-02-26 06:48
Mairin, Happy, 2024-02-27 12:58, OK, 6, 0, 2024-02-27 13:31
Scarlett, Sad, 2024-02-27 08:14, OK, 10, 9, 2024-02-27 08:35
Cian, OK, 2024-03-02 13:25, Sad, 7, 0, 2024-03-02 13:33
Brigid, OK, 2024-03-03 07:27, Happy, 6, 1, 2024-03-03 07:45
Joseph, OK, 2024-02-29 00:26, OK, 6, 5, 2024-02-29 00:58
Maeve, OK, 2024-02-26 20:19, OK, 8, 7, 2024-02-26 20:23
Benjamin, OK, 2024-03-03 13:42, OK, 2, 0, 2024-03-03 14:21
Zoe, OK, 2024-03-01 13:54, Happy, 10, 9, 2024-03-01 14:28
Alexander, Sad, 2024-02-27 13:07, Happy, 7, 4, 2024-02-27 13:44
Cian, OK, 2024-03-03 00:57, Happy, 2, 1, 2024-03-03 01:25
Cillian, Happy, 2024-03-02 00:42, OK, 3, 0, 2024-03-02 00:54
Aoife, Sad, 2024-03-02 14:03, Happy, 4, 1, 2024-03-02 14:37
Hannah, Sad, 2024-02-26 07:10, Sad, 5, 3, 2024-02-26 07:41
Cillian, Sad, 2024-03-01 06:28, Happy, 6, 6, 2024-03-01 07:03
Evelyn, OK, 2024-02-26 13:54, Happy, 5, 0, 2024-02-26 14:03
Ciaran, OK, 2024-03-02 21:12, Sad, 7, 2, 2024-03-02 21:41
Ethan, Sad, 2024-02-26 04:48, Sad, 2, 2, 2024-02-26 05:14
Oisin, Sad, 2024-02-27 16:09, Sad, 1, 0, 2024-02-27 16:28
Fiona, Sad, 2024-03-03 17:16, Happy, 3, 1, 2024-03-03 17:40
Mila, Happy, 2024-02-29 18:29, Happy, 5, 2, 2024-02-29 18:43
Sorcha, OK, 2024-03-03 09:08, Happy, 9, 7, 2024-03-03 09:41
Henry, OK, 2024-02-27 04:28, OK, 9, 1, 2024-02-27 04:41
Brigid, Sad, 2024-03-02 21:40, Happy, 8, 5, 2024-03-02 22:05
Benjamin, OK, 2024-02-28 05:17, Happy, 10, 8, 2024-02-28 05:35
Olivia, OK, 2024-03-03 12:24, Sad, 7, 4, 2024-03-03 12:45
James, Sad, 2024-02-28 14:27, Happy, 2, 1, 2024-02-28 14:44
Maeve, Sad, 2024-03-01 06:55, Happy, 8, 3, 2024-03-01 07:25
Scarlett, Sad, 2024-02-26 02:29, Happy, 2, 1, 2024-02-26 03:07
Lillian, OK, 2024-02-27 19:59, Happy, 4, 4, 2024-02-27 20:25
Oliver, OK, 2024-02-25 20:34, Happy, 5, 0, 2024-02-25 21:00
Nuala, OK, 2024-02-29 17:00, Happy, 7, 0, 2024-02-29 17:41
Ella, Sad, 2024-03-02 22:38, OK, 8, 1, 2024-03-02 23:19
Layla, Sad, 2024-03-02 23:54, OK, 1, 0, 2024-03-03 00:29
Benjamin, OK, 2024-02-29 17:07, Happy, 6, 6, 2024-02-29 17:43
Layla, OK, 2024-02-27 07:12, Happy, 5, 1, 2024-02-27 07:32
Tomas, Sad, 2024-02-29 11:33, Happy, 10, 10, 2024-02-29 12:09
Liam, OK, 2024-03-03 03:09, Happy, 6, 5, 2024-03-03 03:26
Alexander, Sad, 2024-03-01 16:12, OK, 6, 5, 2024-03-01 16:47
Brendan, OK, 2024-03-03 18:29, Happy, 1, 1, 2024-03-03 18:59
Cian, Sad, 2024-02-27 22:39, OK, 3, 0, 2024-02-27 23:19
Clare, OK, 2024-03-01 15:06, Happy, 6, 4, 2024-03-01 15:16
Caleb, OK, 2024-02-25 21:16, Sad, 3, 2, 2024-02-25 21:57
Mia, OK, 2024-02-25 21:01, Happy, 7, 3, 2024-02-25 21:04
Scarlett, OK, 2024-03-02 10:24, OK, 6, 4, 2024-03-02 10:37
Sofia, Sad, 2024-02-27 20:11, OK, 8, 8, 2024-02-27 20:43
Penelope, Sad, 2024-02-28 02:54, Happy, 6, 5, 2024-02-28 03:07
Aoibhinn, Sad, 2024-03-01 21:25, OK, 9, 1, 2024-03-01 21:46
Mason, OK, 2024-02-29 16:39, Happy, 4, 3, 2024-02-29 16:55
Fainche, Happy, 2024-03-01 20:38, Happy, 4, 2, 2024-03-01 21:08
Elijah, Happy, 2024-02-28 07:19, Sad, 1, 1, 2024-02-28 07:23
Cormac, OK, 2024-03-01 23:08, OK, 6, 1, 2024-03-01 23:17
Matthew, OK, 2024-02-28 21:33, Sad, 6, 5, 2024-02-28 21:51
Niall, OK, 2024-02-27 03:18, Sad, 6, 3, 2024-02-27 03:46
Caoilfhionn, Sad, 2024-03-03 19:24, OK, 3, 3, 2024-03-03 19:31
Tadhg, Sad, 2024-02-29 19:00, OK, 10, 9, 2024-02-29 19:40
Sinead, Sad, 2024-02-27 07:46, Happy, 1, 1, 2024-02-27 07:56
Ciaran, Sad, 2024-03-02 01:01, OK, 1, 1, 2024-03-02 01:20
Victoria, OK, 2024-03-02 12:09, Happy, 6, 4, 2024-03-02 12:33
Caoilfhionn, Happy, 2024-02-28 03:45, Happy, 1, 1, 2024-02-28 03:55
David, Sad, 2024-02-28 03:25, OK, 9, 1, 2024-02-28 03:37
