Name, Happiness Before, Start Time, Happiness After, Shots Taken, Shots Scored, End Time
Landon, Sad, 2024-03-04 13:44, OK, 1, 1, 2024-03-04 14:05
Grace, Sad, 2024-03-02 00:18, Happy, 128, 116, 2024-03-02 00:42
Muireann, Happy, 2024-03-03 14:31, OK, 93, 46, 2024-03-03 14:47
Lorcan, OK, 2024-02-27 18:24, OK, 104, 89, 2024-02-27 18:31
Sebastian, Sad, 2024-03-01 12:17, Happy, 138, 98, 2024-03-01 12:51
Abigail, OK, 2024-03-01 11:10, OK, 21, 20, 2024-03-01 11:31
Brigid, OK, 2024-02-29 23:12, Sad, 139, 79, 2024-02-29 23:52
Orlaith, Sad, 2024-02-29 08:31, Happy, 105, 103, 2024-02-29 08:41
Ciara, OK, 2024-03-03 14:10, Happy, 27, 26, 2024-03-03 14:27
Sofia, Sad, 2024-03-01 21:47, Sad, 130, 71, 2024-03-01 21:53
Roisin, Sad, 2024-02-27 04:51, Happy, 9, 8, 2024-02-27 05:27
Madison, OK, 2024-03-01 17:48, Happy, 77, 77, 2024-03-01 17:52
Nuala, Sad, 2024-03-01 09:30, OK, 6, 6, 2024-03-01 09:52
Clare, Sad, 2024-02-29 14:48, Sad, 3, 3, 2024-02-29 15:25
Mairead, OK, 2024-03-03 18:47, OK, 137, 71, 2024-03-03 18:50
Darragh, Happy, 2024-03-01 19:20, OK, 196, 148, 2024-03-01 19:27
Siofra, Sad, 2024-03-03 08:28, OK, 176, 140, 2024-03-03 08:57
Conor, Sad, 2024-03-03 20:19, Happy, 26, 24, 2024-03-03 20:49
Sean, Sad, 2024-03-01 17:12, Sad, 21, 19, 2024-03-01 17:16
Ella, Sad, 2024-03-01 06:02, Sad, 199, 197, 2024-03-01 06:08
Caoimhe, OK, 2024-03-04 00:53, Happy, 10, 10, 2024-03-04 01:08
Nuala, Happy, 2024-02-29 18:22, OK, 92, 80, 2024-02-29 18:42
Saoirse, Sad, 2024-03-03 09:12, Happy, 70, 54, 2024-03-03 09:49
Aisling, Sad, 2024-02-27 00:26, Happy, 2, 2, 2024-02-27 00:42
Odhran, Sad, 2024-03-04 07:11, OK, 176, 151, 2024-03-04 07:46
Tomas, Sad, 2024-02-29 17:10, Happy, 78, 43, 2024-02-29 17:32
Brendan, OK, 2024-02-27 20:33, Sad, 199, 80, 2024-02-27 21:11
Penelope, Sad, 2024-03-03 10:36, Sad, 108, 63, 2024-03-03 10:48
Deirdre, OK, 2024-03-02 22:08, Sad, 155, 134, 2024-03-02 22:21
Emma, Sad, 2024-02-29 15:24, Happy, 60, 58, 2024-02-29 15:28
Ava, Sad, 2024-03-03 11:16, Happy, 55, 53, 2024-03-03 11:55
Mairin, Sad, 2024-03-02 08:46, Happy, 32, 31, 2024-03-02 09:23
Daniel, Sad, 2024-02-29 17:18, Sad, 45, 44, 2024-02-29 17:26
Aisling, Happy, 2024-03-03 13:28, OK, 75, 67, 2024-03-03 13:46
Eoghan, Happy, 2024-02-29 11:25, Happy, 46, 41, 2024-02-29 12:05
Fiona, OK, 2024-03-02 11:09, OK, 117, 66, 2024-03-02 11:39
Sorcha, Happy, 2024-03-01 23:45, Happy, 27, 27, 2024-03-02 00:15
Zoe, OK, 2024-03-01 01:14, Happy, 97, 90, 2024-03-01 01:17
Sean, Sad, 2024-03-01 09:23, OK, 14, 14, 2024-03-01 10:04
Sofia, Sad, 2024-02-29 23:39, Happy, 163, 45, 2024-03-01 00:07
Clodagh, Sad, 2024-03-04 11:35, Happy, 116, 115, 2024-03-04 12:02
Aoibhe, OK, 2024-03-02 04:58, Sad, 89, 84, 2024-03-02 05:25
Saoirse, Sad, 2024-02-27 12:35, Happy, 89, 56, 2024-02-27 13:13
Michael, OK, 2024-02-27 06:53, OK, 162, 70, 2024-02-27 07:21
Grace, OK, 2024-02-28 11:21, Happy, 27, 27, 2024-02-28 11:48
Orlaith, OK, 2024-02-27 20:55, Happy, 139, 128, 2024-02-27 21:26
Brigid, Happy, 2024-02-29 23:19, OK, 81, 62, 2024-02-29 23:42
Ella, Happy, 2024-02-29 12:32, OK, 142, 135, 2024-02-29 13:05
Brendan, Sad, 2024-02-28 03:57, OK, 179, 79, 2024-02-28 04:21
David, Sad, 2024-03-02 10:06, Happy, 164, 112, 2024-03-02 10:46
Rory, Sad, 2024-03-01 07:33, OK, 48, 45, 2024-03-01 08:05
Aiden, Sad, 2024-03-04 02:44, OK, 127, 98, 2024-03-04 03:17
Daniel, OK, 2024-03-04 18:55, Happy, 9, 8, 2024-03-04 19:30
Layla, Sad, 2024-02-29 14:23, OK, 83, 59, 2024-02-29 14:37
Charlotte, OK, 2024-03-02 05:44, OK, 27, 25, 2024-03-02 06:02
Mia, OK, 2024-02-27 08:45, OK, 155, 133, 2024-02-27 09:23
Evelyn, Sad, 2024-03-02 13:27, Happy, 193, 175, 2024-03-02 14:07
Riona, Sad, 2024-02-29 13:26, Happy, 34, 32, 2024-02-29 14:00
Mairin, Sad, 2024-02-29 13:36, Happy, 61, 56, 2024-02-29 14:13
Scarlett, Sad, 2024-03-01 22:22, Happy, 135, 125, 2024-03-01 22:38
Maeve, Sad, 2024-02-26 20:36, Happy, 186, 70, 2024-02-26 20:48
Grainne, Sad, 2024-03-04 13:52, OK, 183, 110, 2024-03-04 14:17
Samuel, Sad, 2024-02-29 10:50, Happy, 2, 2, 2024-02-29 11:10
Caleb, Sad, 2024-03-01 03:53, Happy, 132, 76, 2024-03-01 03:58
Dara, Sad, 2024-02-29 05:36, Happy, 183, 68, 2024-02-29 06:10
Blathnaid, OK, 2024-02-28 21:34, Happy, 75, 72, 2024-02-28 21:39
Cillian, Happy, 2024-03-02 11:34, Happy, 4, 4, 2024-03-02 11:42
Nuala, Sad, 2024-03-02 21:31, OK, 164, 150, 2024-03-02 21:55
Chloe, Sad, 2024-03-02 23:16, Happy, 103, 67, 2024-03-02 23:32
Muireann, Sad, 2024-03-03 14:41, Happy, 97, 88, 2024-03-03 15:11
David, OK, 2024-02-29 13:38, OK, 90, 89, 2024-02-29 14:06
Aoibhe, OK, 2024-02-27 17:34, Happy, 175, 111, 2024-02-27 18:00
Orla, Sad, 2024-03-04 12:34, OK, 139, 105, 2024-03-04 12:44
Cillian, OK, 2024-03-01 06:36, Happy, 118, 107, 2024-03-01 07:12
Logan, OK, 2024-03-03 17:58, OK, 71, 64, 2024-03-03 18:13
Michael, Happy, 2024-03-02 08:11, Sad, 73, 61, 2024-03-02 08:46
Sophia, Happy, 2024-03-03 14:00, Happy, 40, 38, 2024-03-03 14:08
Emily, OK, 2024-03-03 09:40, Happy, 191, 79, 2024-03-03 09:48
Lorcan, OK, 2024-03-03 18:09, OK, 142, 135, 2024-03-03 18:43
Henry, Sad, 2024-03-02 17:52, OK, 169, 101, 2024-03-02 18:24
Sean, Happy, 2024-03-01 06:20, OK, 16, 14, 2024-03-01 06:52
Maura, Sad, 2024-02-28 00:48, OK, 195, 128, 2024-02-28 01:25
Victoria, OK, 2024-03-04 09:57, Happy, 158, 64, 2024-03-04 10:19
Emma, Sad, 2024-03-02 05:03, OK, 53, 50, 2024-03-02 05:07
Daniel, Sad, 2024-02-27 08:23, Happy, 134, 125, 2024-02-27 08:37
Eleanor, OK, 2024-03-04 11:53, OK, 21, 20, 2024-03-04 12:26
Avery, OK, 2024-03-02 01:13, Happy, 63, 58, 2024-03-02 01:21
Oliver, Sad, 2024-03-02 12:58, Happy, 130, 82, 2024-03-02 13:31
Blathnaid, Sad, 2024-02-29 18:29, OK, 93, 88, 2024-02-29 18:54
Saoirse, OK, 2024-02-28 21:55, Happy, 70, 58, 2024-02-28 22:11
Fiona, OK, 2024-03-03 08:57, Happy, 67, 60, 2024-03-03 09:05
Alexander, Sad, 2024-03-01 00:34, Happy, 147, 129, 2024-03-01 01:00
Roisin, OK, 2024-03-04 18:12, Sad, 96, 82, 2024-03-04 18:51
Peadar, Sad, 2024-03-02 23:42, Happy, 152, 146, 2024-03-02 23:50
Landon, Happy, 2024-03-01 20:41, OK, 49, 48, 2024-03-01 20:49
Mila, Happy, 2024-03-04 02:48, Happy, 65, 60, 2024-03-04 03:23
Mairead, Sad, 2024-03-03 09:11, Happy, 123, 114, 2024-03-03 09:45
Hannah, Sad, 2024-02-27 23:38, Happy, 17, 15, 2024-02-27 23:41
Landon, Sad, 2024-02-29 18:38, Happy, 174, 122, 2024-02-29 18:53
Victoria, Happy, 2024-03-01 21:00, OK, 69, 60, 2024-03-01 21:26
Odhran, Sad, 2024-03-03 16:03, Happy, 24, 22, 2024-03-03 16:18
Caoimhe, Sad, 2024-02-28 14:44, Happy, 93, 89, 2024-02-28 15:21
Lily, OK, 2024-03-03 02:49, OK, 52, 51, 2024-03-03 03:02
Cian, Happy, 2024-02-29 15:42, Happy, 4, 4, 2024-02-29 16:11
Nuala, OK, 2024-02-28 01:35, Sad, 53, 51, 2024-02-28 01:42
Lucas, Sad, 2024-02-28 19:33, Sad, 81, 74, 2024-02-28 20:06
Madison, Sad, 2024-02-28 13:05, OK, 58, 56, 2024-02-28 13:26
Wyatt, Sad, 2024-02-27 06:16, Sad, 106, 105, 2024-02-27 06:31
Harper, Sad, 2024-03-03 23:46, Happy, 110, 89, 2024-03-04 00:22
Maeve, Sad, 2024-03-02 15:58, Sad, 63, 60, 2024-03-02 16:31
Aiden, Happy, 2024-02-27 12:34, Happy, 159, 101, 2024-02-27 12:52
Brigid, OK, 2024-03-01 14:35, OK, 3, 3, 2024-03-01 14:55
Cillian, OK, 2024-03-02 13:39, OK, 49, 44, 2024-03-02 13:52
Scarlett, OK, 2024-03-01 08:21, OK, 13, 12, 2024-03-01 08:45
Caoilfhionn, Happy, 2024-03-01 02:04, Happy, 181, 123, 2024-03-01 02:37
Cian, Sad, 2024-03-03 04:17, Happy, 38, 34, 2024-03-03 04:40
Ciar, OK, 2024-03-01 22:57, Happy, 20, 19, 2024-03-01 23:12
Ella, Sad, 2024-02-28 03:07, OK, 188, 177, 2024-02-28 03:47
Amelia, OK, 2024-02-29 16:42, Happy, 165, 75, 2024-02-29 17:18
Sorcha, Sad, 2024-02-29 09:27, Happy, 40, 37, 2024-02-29 09:37
Mia, OK, 2024-03-02 05:48, OK, 76, 69, 2024-03-02 06:28
Maura, Sad, 2024-02-29 15:21, Happy, 106, 74, 2024-02-29 15:46
Grace, OK, 2024-03-03 14:24, Happy, 161, 145, 2024-03-03 15:02
Amelia, OK, 2024-02-28 08:00, Happy, 10, 9, 2024-02-28 08:08
Blathnaid, OK, 2024-02-28 11:16, Happy, 57, 53, 2024-02-28 11:47
Scarlett, OK, 2024-03-04 11:23, Sad, 181, 173, 2024-03-04 11:56
Lucas, Sad, 2024-02-28 16:40, Happy, 163, 95, 2024-02-28 17:14
Penelope, OK, 2024-02-27 04:45, Happy, 87, 65, 2024-02-27 05:01
Eoin, Sad, 2024-03-01 01:45, Happy, 196, 138, 2024-03-01 02:04
Scarlett, Sad, 2024-03-03 09:18, Happy, 5, 5, 2024-03-03 09:29
Scarlett, Sad, 2024-02-27 17:09, OK, 57, 53, 2024-02-27 17:15
Scarlett, OK, 2024-03-04 07:35, OK, 176, 173, 2024-03-04 07:41
Donal, Sad, 2024-02-27 19:26, Happy, 153, 106, 2024-02-27 19:30
Lorcan, Sad, 2024-03-04 10:51, Happy, 41, 37, 2024-03-04 11:05
Ella, OK, 2024-02-29 16:07, Sad, 47, 43, 2024-02-29 16:23
Matthew, OK, 2024-03-02 03:09, OK, 170, 121, 2024-03-02 03:17
Fergus, Happy, 2024-03-02 11:16, Happy, 161, 137, 2024-03-02 11:25
Donal, Sad, 2024-02-27 11:42, OK, 72, 68, 2024-02-27 11:54
Layla, Sad, 2024-03-02 09:56, Happy, 47, 44, 2024-03-02 10:01
Penelope, Sad, 2024-03-02 22:04, Happy, 191, 130, 2024-03-02 22:28
Siofra, Sad, 2024-02-29 06:44, OK, 68, 62, 2024-02-29 07:15
Aoife, OK, 2024-02-28 00:56, OK, 189, 120, 2024-02-28 01:19
Rory, Sad, 2024-03-03 01:06, OK, 150, 85, 2024-03-03 01:22
Orlaith, Sad, 2024-03-03 17:04, Happy, 130, 117, 2024-03-03 17:42
Scarlett, Sad, 2024-03-02 23:24, Happy, 161, 159, 2024-03-02 23:55
Orlaith, Sad, 2024-03-04 06:53, Happy, 192, 151, 2024-03-04 07:15
Riona, OK, 2024-03-03 15:20, Sad, 19, 18, 2024-03-03 15:43
Matthew, Sad, 2024-02-29 04:43, Happy, 40, 40, 2024-02-29 05:05
Clare, Sad, 2024-03-04 05:36, Happy, 139, 87, 2024-03-04 05:44
Fergus, OK, 2024-03-03 23:41, OK, 123, 123, 2024-03-04 00:00
Penelope, Sad, 2024-02-27 12:45, Happy, 168, 69, 2024-02-27 13:22
Odhran, Sad, 2024-02-27 18:10, Happy, 11, 10, 2024-02-27 18:48
Benjamin, OK, 2024-03-01 17:08, OK, 3, 3, 2024-03-01 17:44
Grainne, OK, 2024-03-02 04:46, Happy, 157, 133, 2024-03-02 04:55
Wyatt, OK, 2024-03-01 07:24, OK, 65, 65, 2024-03-01 08:03
Brigid, Happy, 2024-03-01 03:21, OK, 95, 66, 2024-03-01 03:49
Mairin, Sad, 2024-02-26 23:06, Happy, 177, 114, 2024-02-26 23:47
Ciar, Happy, 2024-03-01 05:42, Happy, 107, 87, 2024-03-01 06:21
Saoirse, Sad, 2024-02-29 16:11, OK, 120, 60, 2024-02-29 16:47
Michael, OK, 2024-02-28 04:43, Happy, 200, 79, 2024-02-28 05:14
Noah, OK, 2024-02-26 23:18, Happy, 178, 123, 2024-02-26 23:55
Alexander, OK, 2024-03-02 17:14, Happy, 23, 22, 2024-03-02 17:55
Oisin, Sad, 2024-03-01 10:53, Happy, 90, 82, 2024-03-01 11:13
Harper, Sad, 2024-02-28 04:43, OK, 121, 91, 2024-02-28 05:22
Fergus, Happy, 2024-02-28 23:12, Sad, 146, 143, 2024-02-28 23:52
Deirdre, Sad, 2024-03-02 12:41, Happy, 10, 10, 2024-03-02 12:56
Niall, OK, 2024-02-27 13:37, Happy, 37, 35, 2024-02-27 13:45
Tadhg, Sad, 2024-03-04 14:24, Sad, 17, 17, 2024-03-04 14:49
Orlaith, Sad, 2024-03-01 02:20, Happy, 117, 105, 2024-03-01 02:38
Brendan, Sad, 2024-03-02 01:36, OK, 153, 54, 2024-03-02 02:10
Donal, Sad, 2024-03-01 13:09, Happy, 99, 99, 2024-03-01 13:30
Michael, Sad, 2024-03-04 13:08, Happy, 57, 57, 2024-03-04 13:45
Henry, Sad, 2024-02-29 09:28, OK, 166, 134, 2024-02-29 10:04
Daniel, OK, 2024-03-02 05:59, OK, 56, 55, 2024-03-02 06:10
Riona, Sad, 2024-03-03 09:03, Happy, 47, 44, 2024-03-03 09:38
Noah, Sad, 2024-02-29 07:48, Happy, 186, 126, 2024-02-29 08:09
Cillian, Sad, 2024-02-28 14:29, Happy, 120, 111, 2024-02-28 14:59
Siobhan, Sad, 2024-03-04 04:17, Sad, 38, 38, 2024-03-04 04:46
Padraig, OK, 2024-03-02 16:41, Happy, 142, 118, 2024-03-02 17:08
Avery, OK, 2024-02-27 10:22, OK, 26, 24, 2024-02-27 10:28
Cathal, Happy, 2024-03-03 22:36, Happy, 127, 55, 2024-03-03 23:17
Lorcan, Happy, 2024-03-03 12:24, OK, 104, 95, 2024-03-03 12:43
Clodagh, OK, 2024-03-02 14:17, OK, 180, 175, 2024-03-02 14:22
Aoibhe, Sad, 2024-03-02 13:27, Sad, 93, 93, 2024-03-02 13:31
Orla, Sad, 2024-02-27 17:26, OK, 18, 17, 2024-02-27 17:35
Eoghan, Sad, 2024-03-03 02:02, OK, 166, 136, 2024-03-03 02:33
Odhran, OK, 2024-02-26 20:45, Sad, 84, 82, 2024-02-26 21:06
Chloe, OK, 2024-03-04 01:39, OK, 190, 106, 2024-03-04 02:03
James, Sad, 2024-03-01 13:42, OK, 131, 118, 2024-03-01 14:08
Ciara, Sad, 2024-02-26 23:27, OK, 137, 118, 2024-02-26 23:54
David, Sad, 2024-02-27 21:30, Happy, 123, 118, 2024-02-27 21:41
Ciara, Sad, 2024-02-27 06:36, OK, 114, 58, 2024-02-27 06:42
Victoria, Happy, 2024-03-03 07:00, OK, 128, 109, 2024-03-03 07:26
Lillian, Sad, 2024-03-04 14:36, Happy, 184, 124, 2024-03-04 15:00
Ciaran, Sad, 2024-03-03 03:53, Happy, 139, 137, 2024-03-03 04:09
Ciaran, Sad, 2024-03-02 16:39, Sad, 18, 16, 2024-03-02 17:07
Daniel, Happy, 2024-03-02 18:13, OK, 48, 47, 2024-03-02 18:48
Henry, Sad, 2024-03-01 23:18, Happy, 124, 107, 2024-03-01 23:49
Aoibhe, OK, 2024-03-03 23:07, OK, 151, 144, 2024-03-03 23:38
Fergus, Sad, 2024-03-01 06:17, Sad, 146, 146, 2024-03-01 06:26
Scarlett, Happy, 2024-02-29 16:11, Happy, 16, 14, 2024-02-29 16:14
Siobhan, Happy, 2024-02-28 23:43, OK, 107, 103, 2024-02-29 00:14
Liam, OK, 2024-02-28 09:48, Happy, 124, 121, 2024-02-28 10:22
Evelyn, Happy, 2024-02-28 19:54, Sad, 144, 59, 2024-02-28 20:09
Henry, Sad, 2024-02-29 21:44, Happy, 58, 53, 2024-02-29 22:14
Benjamin, Sad, 2024-03-04 09:27, OK, 12, 11, 2024-03-04 09:46
Samuel, OK, 2024-02-28 19:03, Happy, 145, 132, 2024-02-28 19:35
Harper, OK, 2024-02-26 20:37, Happy, 82, 76, 2024-02-26 21:04
Mason, OK, 2024-02-28 19:39, Happy, 154, 104, 2024-02-28 20:09
Eleanor, Sad, 2024-03-01 15:46, OK, 197, 90, 2024-03-01 15:50
Lorcan, OK, 2024-03-01 18:11, Sad, 7, 6, 2024-03-01 18:28
Dara, Sad, 2024-02-28 02:12, Happy, 91, 70, 2024-02-28 02:42
David, Sad, 2024-02-26 23:35, OK, 88, 84, 2024-02-27 00:09
Hannah, OK, 2024-02-28 00:12, OK, 30, 29, 2024-02-28 00:45
Lucas, OK, 2024-03-01 14:37, OK, 185, 153, 2024-03-01 14:58
Dara, OK, 2024-02-28 08:37, Happy, 87, 72, 2024-02-28 08:53
Sofia, OK, 2024-02-27 12:36, OK, 98, 48, 2024-02-27 12:43
Ella, Sad, 2024-03-04 06:07, OK, 144, 131, 2024-03-04 06:47
Eleanor, Sad, 2024-03-03 08:29, Happy, 66, 64, 2024-03-03 08:33
Fergus, OK, 2024-02-29 16:16, Happy, 184, 182, 2024-02-29 16:27
Emma, OK, 2024-02-27 00:06, Happy, 79, 78, 2024-02-27 00:12
Sebastian, Sad, 2024-02-27 20:26, Sad, 171, 100, 2024-02-27 20:34
Cillian, OK, 2024-03-01 12:56, OK, 100, 96, 2024-03-01 13:13
Evelyn, OK, 2024-02-29 15:52, OK, 29, 27, 2024-02-29 16:10
Nora, Sad, 2024-03-03 22:20, Happy, 141, 110, 2024-03-03 22:29
Roisin, Happy, 2024-03-04 11:52, Happy, 50, 43, 2024-03-04 12:03
Lily, Sad, 2024-03-04 14:26, Happy, 157, 135, 2024-03-04 14:49
Fiona, OK, 2024-02-27 10:55, Happy, 12, 11, 2024-02-27 11:03
Aria, OK, 2024-03-01 10:25, OK, 200, 108, 2024-03-01 10:57
Darragh, OK, 2024-02-28 10:58, Happy, 68, 66, 2024-02-28 11:21
Cormac, OK, 2024-02-29 13:58, Happy, 105, 102, 2024-02-29 14:20
Harper, OK, 2024-03-03 21:11, Happy, 33, 32, 2024-03-03 21:34
Elijah, Sad, 2024-02-29 11:10, OK, 32, 31, 2024-02-29 11:26
Niall, Sad, 2024-03-03 04:33, Happy, 190, 54, 2024-03-03 04:42
Eoghan, Sad, 2024-03-03 00:13, Happy, 129, 106, 2024-03-03 00:51
Jackson, Sad, 2024-03-03 15:56, Sad, 48, 47, 2024-03-03 16:15
Aisling, Happy, 2024-02-28 16:46, Happy, 185, 179, 2024-02-28 16:50
Maeve, OK, 2024-02-29 11:36, OK, 56, 51, 2024-02-29 12:11
Joseph, Sad, 2024-03-04 16:25, Sad, 106, 65, 2024-03-04 16:55
Aisling, Sad, 2024-02-28 07:16, Happy, 121, 71, 2024-02-28 07:39
Clare, OK, 2024-03-04 17:28, Happy, 86, 51, 2024-03-04 17:43
Daniel, OK, 2024-03-04 05:00, Happy, 22, 20, 2024-03-04 05:32
Brigid, Happy, 2024-02-27 13:41, OK, 161, 125, 2024-02-27 13:57
Siofra, OK, 2024-03-01 12:45, OK, 116, 101, 2024-03-01 12:51
Muireann, Sad, 2024-03-02 10:37, Happy, 185, 116, 2024-03-02 10:50
Aisling, OK, 2024-03-02 02:21, OK, 146, 138, 2024-03-02 02:45
Eoin, Sad, 2024-03-02 19:51, Sad, 167, 85, 2024-03-02 20:29
Nuala, Sad, 2024-02-29 23:34, Happy, 98, 86, 2024-03-01 00:14
Oliver, Sad, 2024-03-04 07:51, Happy, 170, 84, 2024-03-04 08:05
Sorcha, Sad, 2024-02-29 03:40, Happy, 2, 2, 2024-02-29 04:09
Diarmuid, Happy, 2024-03-01 04:21, OK, 48, 45, 2024-03-01 04:25
Isabella, Sad, 2024-02-29 18:09, Happy, 64, 58, 2024-02-29 18:13
Orla, OK, 2024-03-03 11:34, OK, 16, 15, 2024-03-03 12:12
Eimear, Happy, 2024-03-03 04:27, Happy, 90, 90, 2024-03-03 05:05
Cian, Sad, 2024-02-27 22:19, OK, 151, 148, 2024-02-27 22:40
Donal, OK, 2024-03-01 08:45, Happy, 187, 92, 2024-03-01 09:14
Brigid, OK, 2024-03-01 19:12, Sad, 144, 70, 2024-03-01 19:22
Victoria, OK, 2024-03-04 07:58, Sad, 64, 64, 2024-03-04 08:37
Caoimhe, OK, 2024-02-28 22:10, Happy, 125, 111, 2024-02-28 22:38
Sebastian, Sad, 2024-02-27 02:31, Happy, 75, 68, 2024-02-27 02:36
Ciaran, Sad, 2024-02-28 20:58, Sad, 195, 98, 2024-02-28 21:31
Lucas, Sad, 2024-02-27 16:49, Sad, 24, 22, 2024-02-27 17:27
Ethan, Sad, 2024-02-29 04:30, Happy, 83, 74, 2024-02-29 04:44
Fionn, OK, 2024-02-29 02:07, Happy, 182, 77, 2024-02-29 02:22
Aiden, OK, 2024-03-03 03:57, Happy, 143, 120, 2024-03-03 04:00
Victoria, Sad, 2024-03-01 11:16, OK, 169, 79, 2024-03-01 11:54
Lily, OK, 2024-03-04 01:57, Happy, 30, 28, 2024-03-04 02:04
Joseph, OK, 2024-03-02 11:45, Happy, 186, 110, 2024-03-02 12:00
Aoife, Happy, 2024-03-03 09:15, OK, 85, 76, 2024-03-03 09:40
Grace, OK, 2024-02-26 22:14, Happy, 120, 118, 2024-02-26 22:38
Zoe, Sad, 2024-03-04 05:20, OK, 34, 33, 2024-03-04 05:49
Scarlett, Sad, 2024-03-01 18:33, OK, 197, 180, 2024-03-01 19:07
Donal, OK, 2024-03-03 03:44, Happy, 163, 117, 2024-03-03 04:20
Penelope, OK, 2024-02-27 16:06, Happy, 53, 48, 2024-02-27 16:35
Eli, OK, 2024-03-01 00:39, Sad, 138, 92, 2024-03-01 01:19
Treasa, Sad, 2024-03-02 03:17, OK, 55, 55, 2024-03-02 03:50
Niamh, Sad, 2024-03-04 19:24, OK, 155, 98, 2024-03-04 19:51
Tadhg, Sad, 2024-03-03 23:19, Happy, 54, 51, 2024-03-03 23:28
Niamh, Sad, 2024-03-01 17:35, Happy, 92, 63, 2024-03-01 17:52
Matthew, Sad, 2024-03-03 02:18, OK, 44, 40, 2024-03-03 02:55
Roisin, OK, 2024-03-04 05:21, Sad, 133, 105, 2024-03-04 06:00
James, Sad, 2024-02-26 23:54, OK, 47, 42, 2024-02-27 00:26
Ella, Sad, 2024-03-04 10:13, Happy, 181, 179, 2024-03-04 10:21
Ciara, Sad, 2024-03-03 23:26, Happy, 88, 72, 2024-03-03 23:44
Aiden, Sad, 2024-03-02 09:43, Happy, 190, 107, 2024-03-02 09:51
Amelia, Sad, 2024-03-02 05:19, Happy, 175, 77, 2024-03-02 05:42
Lily, OK, 2024-02-27 03:11, OK, 138, 56, 2024-02-27 03:36
Grace, Sad, 2024-03-03 21:20, OK, 168, 164, 2024-03-03 21:35
Ella, Sad, 2024-03-02 21:09, Happy, 87, 80, 2024-03-02 21:28
Aisling, Sad, 2024-03-02 04:55, Happy, 2, 2, 2024-03-02 05:21
Aoife, OK, 2024-03-01 22:01, OK, 188, 164, 2024-03-01 22:27
Aiden, OK, 2024-03-03 06:34, OK, 106, 104, 2024-03-03 06:47
Logan, Sad, 2024-03-04 06:52, OK, 104, 101, 2024-03-04 07:22
Niamh, OK, 2024-02-29 23:46, Happy, 139, 48, 2024-03-01 00:27
David, Happy, 2024-02-27 13:45, Happy, 149, 124, 2024-02-27 14:22
Nora, OK, 2024-03-03 15:00, Sad, 1, 1, 2024-03-03 15:27
Samuel, Sad, 2024-03-02 18:27, Happy, 1, 1, 2024-03-02 18:55
Penelope, Happy, 2024-03-01 19:56, Happy, 83, 76, 2024-03-01 20:31
Michael, Happy, 2024-03-01 23:12, OK, 160, 67, 2024-03-01 23:47
Deirdre, OK, 2024-03-03 11:02, OK, 197, 140, 2024-03-03 11:14
Aisling, OK, 2024-03-03 17:56, Happy, 148, 94, 2024-03-03 18:21
Amelia, OK, 2024-03-01 02:02, Happy, 23, 23, 2024-03-01 02:21
Logan, Sad, 2024-03-01 14:02, Sad, 25, 24, 2024-03-01 14:32
Aisling, OK, 2024-03-02 20:44, Sad, 63, 61, 2024-03-02 21:15
Sebastian, OK, 2024-03-02 06:26, OK, 127, 126, 2024-03-02 07:06
Ronan, OK, 2024-02-27 09:25, OK, 108, 45, 2024-02-27 09:35
Conor, Sad, 2024-03-01 16:39, Happy, 169, 161, 2024-03-01 16:53
Eleanor, Sad, 2024-03-04 13:36, OK, 36, 34, 2024-03-04 13:46
Roisin, Happy, 2024-02-28 15:29, Sad, 157, 45, 2024-02-28 15:45
Padraig, Sad, 2024-02-29 20:48, Happy, 10, 9, 2024-02-29 21:02
Caoilfhionn, Sad, 2024-03-04 17:36, Happy, 101, 100, 2024-03-04 17:51
Sinead, Sad, 2024-03-02 06:03, OK, 132, 58, 2024-03-02 06:34
Aoibhe, Sad, 2024-03-04 07:16, Happy, 123, 120, 2024-03-04 07:33
Oisin, Sad, 2024-03-02 20:03, OK, 101, 100, 2024-03-02 20:10
Cillian, OK, 2024-03-03 15:51, Sad, 99, 94, 2024-03-03 16:12
Penelope, Sad, 2024-03-03 00:12, OK, 59, 58, 2024-03-03 00:38
Niamh, OK, 2024-03-03 12:39, OK, 173, 78, 2024-03-03 13:08
Aine, Happy, 2024-02-27 23:54, OK, 77, 77, 2024-02-28 00:33
Eli, OK, 2024-03-03 01:34, Happy, 170, 94, 2024-03-03 01:40
Sebastian, OK, 2024-03-01 06:07, Happy, 46, 42, 2024-03-01 06:38
Zoe, Happy, 2024-02-29 18:27, OK, 89, 84, 2024-02-29 18:36
Ciara, OK, 2024-03-04 17:38, Happy, 9, 8, 2024-03-04 17:47
Sinead, Sad, 2024-03-04 01:56, OK, 45, 42, 2024-03-04 02:34
Orlaith, Happy, 2024-02-28 20:36, Happy, 127, 125, 2024-02-28 21:05
Aine, OK, 2024-02-29 06:39, OK, 186, 81, 2024-02-29 07:18
Rory, Sad, 2024-02-29 23:01, Happy, 61, 55, 2024-02-29 23:32
David, OK, 2024-02-28 10:48, OK, 108, 104, 2024-02-28 11:21
Matthew, Sad, 2024-03-03 03:02, Happy, 49, 45, 2024-03-03 03:27
Sinead, Sad, 2024-03-04 08:07, Happy, 34, 32, 2024-03-04 08:27
Olivia, Sad, 2024-03-04 08:46, Happy, 95, 49, 2024-03-04 09:05
